date,close,SECID
2018-08-29,140.0,ABRD
2018-08-30,141.0,ABRD
2018-08-31,141.0,ABRD
2018-09-03,141.0,ABRD
2018-09-04,,ABRD
2018-09-05,,ABRD
2018-09-06,,ABRD
2018-09-07,,ABRD
2018-09-10,,ABRD
2018-09-11,,ABRD
2018-09-12,,ABRD
2018-09-13,133.0,ABRD
2018-09-14,134.0,ABRD
2018-09-17,134.0,ABRD
2018-09-18,134.0,ABRD
2018-09-19,134.0,ABRD
2018-09-20,134.0,ABRD
2018-09-21,,ABRD
2018-09-24,,ABRD
2018-09-25,140.0,ABRD
2018-09-26,140.0,ABRD
2018-09-27,141.0,ABRD
2018-09-28,150.0,ABRD
2018-10-01,,ABRD
2018-10-02,,ABRD
2018-10-03,,ABRD
2018-10-04,,ABRD
2018-10-05,,ABRD
2018-10-08,145.0,ABRD
2018-10-09,,ABRD
2018-10-10,140.0,ABRD
2018-10-11,140.0,ABRD
2018-10-12,,ABRD
2018-10-15,140.0,ABRD
2018-10-16,,ABRD
2018-10-17,,ABRD
2018-10-18,,ABRD
2018-10-19,141.0,ABRD
2018-10-22,140.0,ABRD
2018-10-23,137.0,ABRD
2018-10-24,137.0,ABRD
2018-10-25,,ABRD
2018-10-26,,ABRD
2018-10-29,,ABRD
2018-10-30,,ABRD
2018-10-31,139.0,ABRD
2018-11-01,134.0,ABRD
2018-11-02,,ABRD
2018-11-06,139.0,ABRD
2018-11-07,141.0,ABRD
2018-11-08,136.0,ABRD
2018-11-09,141.0,ABRD
2018-11-12,143.0,ABRD
2018-11-13,144.0,ABRD
2018-11-14,,ABRD
2018-11-15,,ABRD
2018-11-16,,ABRD
2018-11-19,143.0,ABRD
2018-11-20,143.0,ABRD
2018-11-21,144.0,ABRD
2018-11-22,144.0,ABRD
2018-11-23,143.0,ABRD
2018-11-26,,ABRD
2018-11-27,145.0,ABRD
2018-11-28,144.0,ABRD
2018-11-29,143.0,ABRD
2018-11-30,146.0,ABRD
2018-12-03,145.0,ABRD
2018-12-04,144.0,ABRD
2018-12-05,146.0,ABRD
2018-12-06,146.0,ABRD
2018-12-07,145.0,ABRD
2018-12-10,141.0,ABRD
2018-12-11,140.0,ABRD
2018-12-12,140.0,ABRD
2018-12-13,139.0,ABRD
2018-12-14,141.0,ABRD
2018-12-17,140.0,ABRD
2018-12-18,140.0,ABRD
2018-12-19,143.0,ABRD
2018-12-20,141.0,ABRD
2018-12-21,140.0,ABRD
2018-12-24,140.0,ABRD
2018-12-25,138.0,ABRD
2018-12-26,141.0,ABRD
2018-12-27,141.0,ABRD
2018-12-28,140.0,ABRD
2018-12-29,143.0,ABRD
2019-01-03,142.0,ABRD
2019-01-04,141.0,ABRD
2019-01-08,140.0,ABRD
2019-01-09,141.0,ABRD
2019-01-10,140.0,ABRD
2019-01-11,140.0,ABRD
2019-01-14,140.0,ABRD
2019-01-15,144.0,ABRD
2019-01-16,145.0,ABRD
2019-01-17,144.0,ABRD
2019-01-18,142.0,ABRD
2019-01-21,142.0,ABRD
2019-01-22,141.0,ABRD
2019-01-23,141.0,ABRD
2019-01-24,141.0,ABRD
2019-01-25,140.0,ABRD
2019-01-28,140.0,ABRD
2019-01-29,141.0,ABRD
2019-01-30,140.0,ABRD
2019-01-31,140.0,ABRD
2019-02-01,139.5,ABRD
2019-02-04,141.0,ABRD
2019-02-05,139.0,ABRD
2019-02-06,139.0,ABRD
2019-02-07,139.0,ABRD
2019-02-08,138.5,ABRD
2019-02-11,138.0,ABRD
2019-02-12,138.0,ABRD
2019-02-13,139.5,ABRD
2019-02-14,140.0,ABRD
2019-02-15,138.5,ABRD
2019-02-18,138.5,ABRD
2019-02-19,138.0,ABRD
2019-02-20,138.0,ABRD
2019-02-21,139.0,ABRD
2019-02-22,138.0,ABRD
2019-02-25,138.0,ABRD
2019-02-26,138.0,ABRD
2019-02-27,137.5,ABRD
2019-02-28,139.0,ABRD
2019-03-01,139.0,ABRD
2019-03-04,139.0,ABRD
2019-03-05,139.0,ABRD
2019-03-06,139.5,ABRD
2019-03-07,138.5,ABRD
2019-03-11,139.0,ABRD
2019-03-12,138.5,ABRD
2019-03-13,138.5,ABRD
2019-03-14,137.5,ABRD
2019-03-15,137.5,ABRD
2019-03-18,138.0,ABRD
2019-03-19,137.5,ABRD
2019-03-20,139.0,ABRD
2019-03-21,137.5,ABRD
2019-03-22,137.5,ABRD
2019-03-25,137.0,ABRD
2019-03-26,138.0,ABRD
2019-03-27,138.0,ABRD
2019-03-28,137.0,ABRD
2019-03-29,138.0,ABRD
2019-04-01,137.5,ABRD
2019-04-02,137.0,ABRD
2019-04-03,137.0,ABRD
2019-04-04,137.5,ABRD
2019-04-05,136.5,ABRD
2019-04-08,136.5,ABRD
2019-04-09,136.0,ABRD
2019-04-10,137.0,ABRD
2019-04-11,137.0,ABRD
2019-04-12,136.5,ABRD
2019-04-15,137.0,ABRD
2019-04-16,137.0,ABRD
2019-04-17,136.5,ABRD
2019-04-18,141.0,ABRD
2019-04-19,140.5,ABRD
2019-04-22,138.5,ABRD
2019-04-23,139.0,ABRD
2019-04-24,139.5,ABRD
2019-04-25,140.0,ABRD
2019-04-26,140.0,ABRD
2019-04-29,140.0,ABRD
2019-04-30,140.0,ABRD
2019-05-02,139.5,ABRD
2019-05-03,139.5,ABRD
2019-05-06,138.5,ABRD
2019-05-07,139.5,ABRD
2019-05-08,139.5,ABRD
2019-05-10,139.5,ABRD
2019-05-13,138.0,ABRD
2019-05-14,137.5,ABRD
2019-05-15,139.5,ABRD
2019-05-16,139.5,ABRD
2019-05-17,138.0,ABRD
2019-05-20,139.0,ABRD
2019-05-21,138.5,ABRD
2019-05-22,139.5,ABRD
2019-05-23,136.5,ABRD
2019-05-24,134.0,ABRD
2019-05-27,134.0,ABRD
2019-05-28,134.0,ABRD
2019-05-29,137.0,ABRD
2019-05-30,137.0,ABRD
2019-05-31,135.5,ABRD
2019-06-03,135.0,ABRD
2019-06-04,137.5,ABRD
2019-06-05,136.0,ABRD
2019-06-06,137.0,ABRD
2019-06-07,137.5,ABRD
2019-06-10,138.5,ABRD
2019-06-11,136.0,ABRD
2019-06-13,136.5,ABRD
2019-06-14,136.0,ABRD
2019-06-17,137.5,ABRD
2019-06-18,137.5,ABRD
2019-06-19,137.5,ABRD
2019-06-20,138.0,ABRD
2019-06-21,138.0,ABRD
2019-06-24,136.5,ABRD
2019-06-25,139.5,ABRD
2019-06-26,139.0,ABRD
2019-06-27,138.0,ABRD
2019-06-28,139.0,ABRD
2019-07-01,141.5,ABRD
2019-07-02,140.0,ABRD
2019-07-03,139.5,ABRD
2019-07-04,144.0,ABRD
2019-07-05,144.0,ABRD
2019-07-08,142.0,ABRD
2019-07-09,142.0,ABRD
2019-07-10,140.5,ABRD
2019-07-11,139.5,ABRD
2019-07-12,139.5,ABRD
2019-07-15,140.5,ABRD
2019-07-16,140.0,ABRD
2019-07-17,140.0,ABRD
2019-07-18,139.5,ABRD
2019-07-19,140.0,ABRD
2019-07-22,139.0,ABRD
2019-07-23,138.0,ABRD
2019-07-24,136.5,ABRD
2019-07-25,138.0,ABRD
2019-07-26,138.0,ABRD
2019-07-29,138.0,ABRD
2019-07-30,138.5,ABRD
2019-07-31,138.5,ABRD
2019-08-01,138.5,ABRD
2019-08-02,137.5,ABRD
2019-08-05,135.5,ABRD
2019-08-06,136.5,ABRD
2019-08-07,135.5,ABRD
2019-08-08,137.0,ABRD
2019-08-09,136.0,ABRD
2019-08-12,137.0,ABRD
2019-08-13,136.5,ABRD
2019-08-14,136.0,ABRD
2019-08-15,136.0,ABRD
2019-08-16,136.5,ABRD
2019-08-19,135.5,ABRD
2019-08-20,136.5,ABRD
2019-08-21,136.0,ABRD
2019-08-22,135.5,ABRD
2019-08-23,135.5,ABRD
2019-08-26,135.0,ABRD
2019-08-27,135.0,ABRD
2019-08-28,136.0,ABRD
2019-08-29,136.0,ABRD
2019-08-30,136.0,ABRD
2019-09-02,136.5,ABRD
2019-09-03,136.0,ABRD
2019-09-04,136.5,ABRD
2019-09-05,136.5,ABRD
2019-09-06,136.5,ABRD
2019-09-09,136.0,ABRD
2019-09-10,136.5,ABRD
2019-09-11,135.5,ABRD
2019-09-12,136.0,ABRD
2019-09-13,136.5,ABRD
2019-09-16,136.5,ABRD
2019-09-17,136.5,ABRD
2019-09-18,136.0,ABRD
2019-09-19,136.0,ABRD
2019-09-20,136.0,ABRD
2019-09-23,135.5,ABRD
2019-09-24,136.5,ABRD
2019-09-25,136.0,ABRD
2019-09-26,135.5,ABRD
2019-09-27,135.5,ABRD
2019-09-30,135.0,ABRD
2019-10-01,136.0,ABRD
2019-10-02,134.5,ABRD
2019-10-03,134.0,ABRD
2019-10-04,134.5,ABRD
2019-10-07,135.0,ABRD
2019-10-08,134.0,ABRD
2019-10-09,134.0,ABRD
2019-10-10,134.5,ABRD
2019-10-11,135.0,ABRD
2019-10-14,134.0,ABRD
2019-10-15,135.0,ABRD
2019-10-16,135.5,ABRD
2019-10-17,136.5,ABRD
2019-10-18,135.0,ABRD
2019-10-21,136.5,ABRD
2019-10-22,136.0,ABRD
2019-10-23,138.5,ABRD
2019-10-24,137.5,ABRD
2019-10-25,136.0,ABRD
2019-10-28,137.0,ABRD
2019-10-29,137.0,ABRD
2019-10-30,138.0,ABRD
2019-10-31,138.0,ABRD
2019-11-01,137.5,ABRD
2019-11-05,137.0,ABRD
2019-11-06,137.0,ABRD
2019-11-07,137.5,ABRD
2019-11-08,137.5,ABRD
2019-11-11,138.0,ABRD
2019-11-12,137.5,ABRD
2019-11-13,138.0,ABRD
2019-11-14,137.5,ABRD
2019-11-15,137.5,ABRD
2019-11-18,137.0,ABRD
2019-11-19,137.0,ABRD
2019-11-20,137.0,ABRD
2019-11-21,137.0,ABRD
2019-11-22,136.5,ABRD
2019-11-25,135.5,ABRD
2019-11-26,136.5,ABRD
2019-11-27,137.0,ABRD
2019-11-28,136.0,ABRD
2019-11-29,136.5,ABRD
2019-12-02,140.0,ABRD
2019-12-03,136.5,ABRD
2019-12-04,137.0,ABRD
2019-12-05,136.5,ABRD
2019-12-06,136.0,ABRD
2019-12-09,137.0,ABRD
2019-12-10,138.0,ABRD
2019-12-11,137.5,ABRD
2019-12-12,137.0,ABRD
2019-12-13,137.0,ABRD
2019-12-16,138.0,ABRD
2019-12-17,136.5,ABRD
2019-12-18,137.0,ABRD
2019-12-19,138.0,ABRD
2019-12-20,138.0,ABRD
2019-12-23,139.5,ABRD
2019-12-24,138.5,ABRD
2019-12-25,139.0,ABRD
2019-12-26,137.0,ABRD
2019-12-27,138.0,ABRD
2019-12-30,139.0,ABRD
2020-01-03,138.0,ABRD
2020-01-06,138.0,ABRD
2020-01-08,137.5,ABRD
2020-01-09,138.5,ABRD
2020-01-10,138.5,ABRD
2020-01-13,137.5,ABRD
2020-01-14,138.0,ABRD
2020-01-15,138.0,ABRD
2020-01-16,138.0,ABRD
2020-01-17,137.5,ABRD
2020-01-20,138.0,ABRD
2020-01-21,136.0,ABRD
2020-01-22,137.5,ABRD
2020-01-23,137.0,ABRD
2020-01-24,136.0,ABRD
2020-01-27,135.5,ABRD
2020-01-28,136.5,ABRD
2020-01-29,135.0,ABRD
2020-01-30,136.0,ABRD
2020-01-31,135.5,ABRD
2020-02-03,134.5,ABRD
2020-02-04,135.5,ABRD
2020-02-05,135.0,ABRD
2020-02-06,135.0,ABRD
2020-02-07,137.0,ABRD
2020-02-10,136.5,ABRD
2020-02-11,135.0,ABRD
2020-02-12,136.0,ABRD
2020-02-13,136.5,ABRD
2020-02-14,136.0,ABRD
2020-02-17,136.5,ABRD
2020-02-18,136.0,ABRD
2020-02-19,136.5,ABRD
2020-02-20,136.5,ABRD
2020-02-21,135.5,ABRD
2020-02-25,135.0,ABRD
2020-02-26,134.5,ABRD
2020-02-27,133.0,ABRD
2020-02-28,129.0,ABRD
2020-03-02,133.0,ABRD
2020-03-03,132.0,ABRD
2020-03-04,130.0,ABRD
2020-03-05,132.0,ABRD
2020-03-06,130.0,ABRD
2020-03-10,130.5,ABRD
2020-03-11,129.0,ABRD
2020-03-12,125.0,ABRD
2020-03-13,129.0,ABRD
2020-03-16,125.5,ABRD
2020-03-17,122.5,ABRD
2020-03-18,118.5,ABRD
2020-03-19,124.0,ABRD
2020-03-20,124.0,ABRD
2020-03-23,128.0,ABRD
2020-03-24,126.5,ABRD
2020-03-25,127.5,ABRD
2020-03-26,130.5,ABRD
2020-03-27,131.5,ABRD
2020-03-30,133.0,ABRD
2020-03-31,133.0,ABRD
2020-04-01,134.0,ABRD
2020-04-02,133.5,ABRD
2020-04-03,133.5,ABRD
2020-04-06,133.5,ABRD
2020-04-07,133.5,ABRD
2020-04-08,134.5,ABRD
2020-04-09,135.0,ABRD
2020-04-10,135.0,ABRD
2020-04-13,134.0,ABRD
2020-04-14,134.5,ABRD
2020-04-15,134.5,ABRD
2020-04-16,133.5,ABRD
2020-04-17,134.0,ABRD
2020-04-20,135.0,ABRD
2020-04-21,133.5,ABRD
2020-04-22,133.5,ABRD
2020-04-23,133.0,ABRD
2020-04-24,133.0,ABRD
2020-04-27,133.0,ABRD
2020-04-28,132.0,ABRD
2020-04-29,131.0,ABRD
2020-04-30,131.5,ABRD
2020-05-04,131.5,ABRD
2020-05-05,132.0,ABRD
2020-05-06,131.5,ABRD
2020-05-07,131.5,ABRD
2020-05-08,130.5,ABRD
2020-05-12,130.5,ABRD
2020-05-13,130.5,ABRD
2020-05-14,131.5,ABRD
2020-05-15,130.5,ABRD
2020-05-18,131.5,ABRD
2020-05-19,132.0,ABRD
2020-05-20,132.0,ABRD
2020-05-21,131.0,ABRD
2020-05-22,132.0,ABRD
2020-05-25,132.5,ABRD
2020-05-26,132.0,ABRD
2020-05-27,131.5,ABRD
2020-05-28,131.5,ABRD
2020-05-29,131.5,ABRD
2020-06-01,131.0,ABRD
2020-06-02,132.0,ABRD
2020-06-03,131.5,ABRD
2020-06-04,131.0,ABRD
2020-06-05,130.5,ABRD
2020-06-08,130.0,ABRD
2020-06-09,130.5,ABRD
2020-06-10,130.5,ABRD
2020-06-11,130.5,ABRD
2020-06-15,130.0,ABRD
2020-06-16,131.0,ABRD
2020-06-17,130.0,ABRD
2020-06-18,130.5,ABRD
2020-06-19,130.0,ABRD
2020-06-22,130.0,ABRD
2020-06-23,130.0,ABRD
2020-06-25,129.0,ABRD
2020-06-26,130.0,ABRD
2020-06-29,130.5,ABRD
2020-06-30,130.5,ABRD
2020-07-02,130.0,ABRD
2020-07-03,130.5,ABRD
2020-07-06,129.5,ABRD
2020-07-07,130.0,ABRD
2020-07-08,129.0,ABRD
2020-07-09,129.5,ABRD
2020-07-10,130.0,ABRD
2020-07-13,130.0,ABRD
2020-07-14,129.0,ABRD
2020-07-15,130.0,ABRD
2020-07-16,129.0,ABRD
2020-07-17,129.5,ABRD
2020-07-20,129.5,ABRD
2020-07-21,129.5,ABRD
2020-07-22,129.5,ABRD
2020-07-23,129.0,ABRD
2020-07-24,129.5,ABRD
2020-07-27,130.0,ABRD
2020-07-28,130.0,ABRD
2020-07-29,129.5,ABRD
2020-07-30,130.0,ABRD
2020-07-31,129.5,ABRD
2020-08-03,130.5,ABRD
2020-08-04,130.5,ABRD
2020-08-05,182.5,ABRD
2020-08-06,255.0,ABRD
2020-08-07,280.0,ABRD
2020-08-10,262.5,ABRD
2020-08-11,224.5,ABRD
2020-08-12,234.0,ABRD
2020-08-13,233.0,ABRD
2020-08-14,229.5,ABRD
2020-08-17,222.0,ABRD
2020-08-18,218.0,ABRD
2020-08-19,206.5,ABRD
2020-08-20,207.0,ABRD
2020-08-21,204.0,ABRD
2020-08-24,207.0,ABRD
2020-08-25,200.0,ABRD
2020-08-26,205.5,ABRD
2020-08-27,202.0,ABRD
2020-08-28,203.5,ABRD
2020-08-31,201.0,ABRD
2020-09-01,214.5,ABRD
2020-09-02,208.0,ABRD
2020-09-03,208.5,ABRD
2020-09-04,205.0,ABRD
2020-09-07,207.5,ABRD
2020-09-08,205.0,ABRD
2020-09-09,204.5,ABRD
2020-09-10,204.5,ABRD
2020-09-11,203.5,ABRD
2020-09-14,202.5,ABRD
2020-09-15,203.5,ABRD
2020-09-16,204.0,ABRD
2020-09-17,203.5,ABRD
2020-09-18,204.5,ABRD
2020-09-21,203.5,ABRD
2020-09-22,203.5,ABRD
2020-09-23,203.0,ABRD
2020-09-24,201.5,ABRD
2020-09-25,199.5,ABRD
2020-09-28,198.0,ABRD
2020-09-29,196.0,ABRD
2020-09-30,193.5,ABRD
2020-10-01,191.5,ABRD
2020-10-02,193.0,ABRD
2020-10-05,192.0,ABRD
2020-10-06,194.0,ABRD
2020-10-07,196.0,ABRD
2020-10-08,198.5,ABRD
2020-10-09,198.5,ABRD
2020-10-12,203.5,ABRD
2020-10-13,200.5,ABRD
2020-10-14,205.0,ABRD
2020-10-15,207.5,ABRD
2020-10-16,200.0,ABRD
2020-10-19,197.5,ABRD
2020-10-20,198.0,ABRD
2020-10-21,196.5,ABRD
2020-10-22,193.5,ABRD
2020-10-23,193.0,ABRD
2020-10-26,195.0,ABRD
2020-10-27,192.0,ABRD
2020-10-28,189.0,ABRD
2020-10-29,188.0,ABRD
2020-10-30,190.0,ABRD
2020-11-02,190.0,ABRD
2020-11-03,191.0,ABRD
2020-11-05,190.5,ABRD
2020-11-06,192.5,ABRD
2020-11-09,194.5,ABRD
2020-11-10,195.5,ABRD
2020-11-11,196.0,ABRD
2020-11-12,198.5,ABRD
2020-11-13,197.5,ABRD
2020-11-16,200.5,ABRD
2020-11-17,201.0,ABRD
2020-11-18,202.5,ABRD
2020-11-19,201.0,ABRD
2020-11-20,201.5,ABRD
2020-11-23,202.0,ABRD
2020-11-24,201.0,ABRD
2020-11-25,202.5,ABRD
2020-11-26,213.5,ABRD
2020-11-27,207.5,ABRD
2020-11-30,208.5,ABRD
2020-12-01,209.5,ABRD
2020-12-02,210.5,ABRD
2020-12-03,211.0,ABRD
2020-12-04,209.5,ABRD
2020-12-07,208.0,ABRD
2020-12-08,207.5,ABRD
2020-12-09,205.5,ABRD
2020-12-10,204.0,ABRD
2020-12-11,203.0,ABRD
2020-12-14,201.5,ABRD
2020-12-15,202.0,ABRD
2020-12-16,202.5,ABRD
2020-12-17,205.0,ABRD
2020-12-18,203.5,ABRD
2020-12-21,204.0,ABRD
2020-12-22,202.5,ABRD
2020-12-23,202.0,ABRD
2020-12-24,202.5,ABRD
2020-12-25,203.0,ABRD
2020-12-28,200.5,ABRD
2020-12-29,200.0,ABRD
2020-12-30,200.0,ABRD
2021-01-04,200.5,ABRD
2021-01-05,200.0,ABRD
2021-01-06,201.5,ABRD
2021-01-08,201.0,ABRD
2021-01-11,200.0,ABRD
2021-01-12,200.0,ABRD
2021-01-13,202.0,ABRD
2021-01-14,200.0,ABRD
2021-01-15,199.5,ABRD
2021-01-18,199.5,ABRD
2021-01-19,200.0,ABRD
2021-01-20,199.5,ABRD
2021-01-21,200.0,ABRD
2021-01-22,198.5,ABRD
2021-01-25,201.0,ABRD
2021-01-26,201.0,ABRD
2021-01-27,197.0,ABRD
2021-01-28,198.0,ABRD
2021-01-29,199.0,ABRD
2021-02-01,200.0,ABRD
2021-02-02,200.0,ABRD
2021-02-03,199.5,ABRD
2021-02-04,198.0,ABRD
2021-02-05,198.5,ABRD
2021-02-08,197.5,ABRD
2021-02-09,196.5,ABRD
2021-02-10,196.5,ABRD
2021-02-11,197.0,ABRD
2021-02-12,196.5,ABRD
2021-02-15,197.5,ABRD
2021-02-16,198.5,ABRD
2021-02-17,201.0,ABRD
2021-02-18,281.0,ABRD
2021-02-19,231.0,ABRD
2021-02-20,219.0,ABRD
2021-02-22,206.0,ABRD
2021-02-24,210.5,ABRD
2021-02-25,209.5,ABRD
2021-02-26,203.0,ABRD
2021-03-01,217.5,ABRD
2021-03-02,235.0,ABRD
2021-03-03,220.0,ABRD
2021-03-04,211.5,ABRD
2021-03-05,211.0,ABRD
2021-03-09,207.0,ABRD
2021-03-10,206.0,ABRD
2021-03-11,209.5,ABRD
2021-03-12,206.5,ABRD
2021-03-15,206.5,ABRD
2021-03-16,229.0,ABRD
2021-03-17,213.0,ABRD
2021-03-18,214.0,ABRD
2021-03-19,215.0,ABRD
2021-03-22,214.5,ABRD
2021-03-23,211.5,ABRD
2021-03-24,218.0,ABRD
2021-03-25,215.0,ABRD
2021-03-26,215.5,ABRD
2021-03-29,215.0,ABRD
2021-03-30,213.0,ABRD
2021-03-31,211.5,ABRD
2021-04-01,212.0,ABRD
2021-04-02,212.0,ABRD
2021-04-05,211.5,ABRD
2021-04-06,210.5,ABRD
2021-04-07,208.0,ABRD
2021-04-08,208.0,ABRD
2021-04-09,208.0,ABRD
2021-04-12,209.0,ABRD
2021-04-13,207.5,ABRD
2021-04-14,208.0,ABRD
2021-04-15,207.5,ABRD
2021-04-16,209.5,ABRD
2021-04-19,208.5,ABRD
2021-04-20,204.5,ABRD
2021-04-21,206.0,ABRD
2021-04-22,205.5,ABRD
2021-04-23,205.0,ABRD
2021-04-26,205.0,ABRD
2021-04-27,204.0,ABRD
2021-04-28,203.0,ABRD
2021-04-29,202.0,ABRD
2021-04-30,202.0,ABRD
2021-05-04,201.5,ABRD
2021-05-05,201.5,ABRD
2021-05-06,201.5,ABRD
2021-05-07,201.5,ABRD
2021-05-10,201.0,ABRD
2021-05-11,200.0,ABRD
2021-05-12,199.0,ABRD
2021-05-13,195.5,ABRD
2021-05-14,197.0,ABRD
2021-05-17,196.5,ABRD
2021-05-18,198.0,ABRD
2021-05-19,195.5,ABRD
2021-05-20,195.5,ABRD
2021-05-21,194.0,ABRD
2021-05-24,207.5,ABRD
2021-05-25,202.5,ABRD
2021-05-26,198.5,ABRD
2021-05-27,197.5,ABRD
2021-05-28,201.0,ABRD
2021-05-31,199.5,ABRD
2021-06-01,199.5,ABRD
2021-06-02,199.5,ABRD
2021-06-03,200.5,ABRD
2021-06-04,200.5,ABRD
2021-06-07,199.0,ABRD
2021-06-08,199.0,ABRD
2021-06-09,198.5,ABRD
2021-06-10,198.5,ABRD
2021-06-11,198.5,ABRD
2021-06-14,199.0,ABRD
2021-06-15,198.0,ABRD
2021-06-16,199.0,ABRD
2021-06-17,207.5,ABRD
2021-06-18,201.0,ABRD
2021-06-21,200.5,ABRD
2021-06-22,201.0,ABRD
2021-06-23,201.0,ABRD
2021-06-24,201.0,ABRD
2021-06-25,199.5,ABRD
2021-06-28,200.0,ABRD
2021-06-29,200.5,ABRD
2021-06-30,200.0,ABRD
2021-07-01,199.5,ABRD
2021-07-02,199.5,ABRD
2021-07-05,208.0,ABRD
2021-07-06,209.5,ABRD
2021-07-07,204.5,ABRD
2021-07-08,203.0,ABRD
2021-07-09,202.0,ABRD
2021-07-12,201.5,ABRD
2021-07-13,201.0,ABRD
2021-07-14,200.0,ABRD
2021-07-15,198.5,ABRD
2021-07-16,197.5,ABRD
2021-07-19,194.0,ABRD
2021-07-20,194.5,ABRD
2021-07-21,194.5,ABRD
2021-07-22,196.0,ABRD
2021-07-23,193.0,ABRD
2021-07-26,195.0,ABRD
2021-07-27,195.0,ABRD
2021-07-28,195.5,ABRD
2021-07-29,195.0,ABRD
2021-07-30,195.0,ABRD
2021-08-02,194.5,ABRD
2021-08-03,194.5,ABRD
2021-08-04,195.0,ABRD
2021-08-05,194.5,ABRD
2021-08-06,194.0,ABRD
2021-08-09,194.5,ABRD
2021-08-10,194.5,ABRD
2021-08-11,195.0,ABRD
2021-08-12,198.5,ABRD
2021-08-13,196.0,ABRD
2021-08-16,195.5,ABRD
2021-08-17,195.0,ABRD
2021-08-18,194.5,ABRD
2021-08-19,193.5,ABRD
2021-08-20,193.0,ABRD
2021-08-23,194.0,ABRD
2021-08-24,193.5,ABRD
2021-08-25,194.0,ABRD
2021-08-26,193.5,ABRD
2021-08-27,195.5,ABRD
2021-08-30,195.0,ABRD
2021-08-31,195.0,ABRD
2021-09-01,195.5,ABRD
2021-09-02,196.0,ABRD
2021-09-03,195.5,ABRD
2021-09-06,194.0,ABRD
2021-09-07,193.5,ABRD
2021-09-08,193.5,ABRD
2021-09-09,193.5,ABRD
2021-09-10,193.0,ABRD
2021-09-13,193.5,ABRD
2021-09-14,194.0,ABRD
2021-09-15,193.5,ABRD
2021-09-16,193.0,ABRD
2021-09-17,193.0,ABRD
2021-09-20,192.0,ABRD
2021-09-21,192.0,ABRD
2021-09-22,192.5,ABRD
2021-09-23,192.5,ABRD
2021-09-24,192.5,ABRD
2021-09-27,196.0,ABRD
2021-09-28,193.5,ABRD
2021-09-29,194.0,ABRD
2021-09-30,192.5,ABRD
2021-10-01,193.0,ABRD
2021-10-04,192.5,ABRD
2021-10-05,192.5,ABRD
2021-10-06,195.0,ABRD
2021-10-07,193.0,ABRD
2021-10-08,194.0,ABRD
2021-10-11,201.0,ABRD
2021-10-12,197.0,ABRD
2021-10-13,196.5,ABRD
2021-10-14,197.0,ABRD
2021-10-15,196.5,ABRD
2021-10-18,198.0,ABRD
2021-10-19,198.0,ABRD
2021-10-20,205.0,ABRD
2021-10-21,269.0,ABRD
2021-10-22,212.5,ABRD
2021-10-25,205.5,ABRD
2021-10-26,200.5,ABRD
2021-10-27,201.0,ABRD
2021-10-28,204.5,ABRD
2021-10-29,203.5,ABRD
2021-11-01,203.0,ABRD
2021-11-02,202.5,ABRD
2021-11-03,202.5,ABRD
2021-11-05,201.0,ABRD
2021-11-08,203.5,ABRD
2021-11-09,201.5,ABRD
2021-11-10,200.5,ABRD
2021-11-11,200.0,ABRD
2021-11-12,200.0,ABRD
2021-11-15,199.5,ABRD
2021-11-16,198.5,ABRD
2021-11-17,198.5,ABRD
2021-11-18,197.5,ABRD
2021-11-19,197.0,ABRD
2021-11-22,196.0,ABRD
2021-11-23,197.0,ABRD
2021-11-24,204.0,ABRD
2021-11-25,202.0,ABRD
2021-11-26,198.0,ABRD
2021-11-29,198.0,ABRD
2021-11-30,199.0,ABRD
2021-12-01,197.0,ABRD
2021-12-02,196.0,ABRD
2021-12-03,195.5,ABRD
2021-12-06,195.5,ABRD
2021-12-07,196.0,ABRD
2021-12-08,195.0,ABRD
2021-12-09,195.5,ABRD
2021-12-10,195.0,ABRD
2021-12-13,192.0,ABRD
2021-12-14,192.0,ABRD
2021-12-15,192.0,ABRD
2021-12-16,194.5,ABRD
2021-12-17,194.0,ABRD
2021-12-20,193.0,ABRD
2021-12-21,197.0,ABRD
2021-12-22,195.5,ABRD
2021-12-23,195.5,ABRD
2021-12-24,195.5,ABRD
2021-12-27,194.0,ABRD
2021-12-28,194.0,ABRD
2021-12-29,193.5,ABRD
2021-12-30,193.5,ABRD
2022-01-03,195.0,ABRD
2022-01-04,195.0,ABRD
2022-01-05,194.5,ABRD
2022-01-06,193.0,ABRD
2022-01-07,,ABRD
2022-01-10,192.5,ABRD
2022-01-11,193.5,ABRD
2022-01-12,194.0,ABRD
2022-01-13,192.0,ABRD
2022-01-14,191.5,ABRD
2022-01-17,191.0,ABRD
2022-01-18,182.0,ABRD
2022-01-19,185.5,ABRD
2022-01-20,189.0,ABRD
2022-01-21,182.0,ABRD
2022-01-24,165.5,ABRD
2022-01-25,162.5,ABRD
2022-01-26,167.0,ABRD
2022-01-27,169.5,ABRD
2022-01-28,172.0,ABRD
2022-01-31,177.5,ABRD
2022-02-01,176.5,ABRD
2022-02-02,176.0,ABRD
2022-02-03,171.5,ABRD
2022-02-04,171.5,ABRD
2022-02-07,169.0,ABRD
2022-02-08,169.5,ABRD
2022-02-09,174.5,ABRD
2022-02-10,172.0,ABRD
2022-02-11,170.5,ABRD
2022-02-14,167.5,ABRD
2022-02-15,167.5,ABRD
2022-02-16,169.5,ABRD
2022-02-17,168.0,ABRD
